Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day),Days_Remaining,Stock_Cover_Days,Estimated_Sales,Estimated_Unsold_Quantity
HP006,B96796,2025-05-27,2026-11-18,726,13.82,506,52.532561505065125,6992.92,0.0
HP005,B94794,2024-02-20,2025-02-19,1879,30.03,0,62.57076257076257,0.0,1879.0
HP009,B99883,2025-06-19,2026-06-19,1339,31.81,354,42.09368123231688,11260.74,0.0
HP011,B45101,2025-01-21,2026-07-15,1217,60.31,380,20.179074780301775,22917.8,0.0
HP002,B24424,2023-01-26,2025-01-25,3611,48.38,0,74.6382802811079,0.0,3611.0
HP008,B63793,2024-05-13,2025-05-13,3967,30.88,0,128.46502590673575,0.0,3967.0
HP012,B20014,2023-11-07,2024-11-06,1254,46.78,0,26.806327490380504,0.0,1254.0
HP010,B69230,2023-08-23,2025-02-13,1747,43.24,0,40.40240518038853,0.0,1747.0
HP011,B89501,2025-01-20,2026-07-14,3356,52.81,379,63.548570346525274,20014.99,0.0
HP009,B97387,2023-05-04,2023-10-31,2741,30.31,0,90.43220059386341,0.0,2741.0
HP002,B53909,2023-06-01,2024-11-22,2756,35.41,0,77.8311211522169,0.0,2756.0
HP009,B17883,2024-12-21,2025-12-21,2311,35.49,174,65.11693434770358,6175.26,0.0
HP001,B72223,2023-12-25,2024-12-24,1602,66.73,0,24.00719316649183,0.0,1602.0
HP007,B46957,2025-02-24,2026-08-18,4935,54.09,414,91.23682750970605,22393.260000000002,0.0
HP008,B66432,2023-04-30,2024-04-29,2533,9.87,0,256.6362715298886,0.0,2533.0
HP010,B10340,2024-06-09,2025-12-01,536,60.19,154,8.905133743146703,9269.26,0.0
HP002,B90972,2023-10-24,2024-10-23,4646,33.46,0,138.85236102809324,0.0,4646.0
HP001,B82701,2024-12-07,2025-12-07,3150,68.23,160,46.167375054961155,10916.800000000001,0.0
HP004,B92169,2023-07-22,2024-07-21,1275,18.81,0,67.78309409888358,0.0,1275.0
HP002,B23229,2024-01-06,2025-06-29,2216,62.48,0,35.46734955185659,0.0,2216.0
HP007,B97074,2023-07-29,2025-01-19,4109,16.84,0,244.0023752969121,0.0,4109.0
HP002,B12813,2023-03-25,2025-03-24,3428,37.95,0,90.32938076416336,0.0,3428.0
HP009,B27400,2024-02-25,2024-08-23,2972,47.5,0,62.56842105263158,0.0,2972.0
HP001,B93607,2023-11-28,2024-11-27,111,33.85,0,3.27917282127031,0.0,111.0
HP009,B71060,2025-04-30,2026-04-30,3633,15.38,304,236.2158647594278,4675.52,0.0
HP010,B20929,2023-04-06,2025-04-05,1651,29.85,0,55.30988274706868,0.0,1651.0
HP004,B75614,2024-01-27,2025-01-26,2204,53.82,0,40.95131921218878,0.0,2204.0
HP003,B30848,2023-05-09,2024-05-08,878,16.35,0,53.70030581039755,0.0,878.0
HP007,B59251,2025-06-06,2026-11-28,4227,45.84,516,92.21204188481674,23653.440000000002,0.0
HP005,B44512,2023-04-20,2025-04-19,861,38.18,0,22.551073860660033,0.0,861.0
HP001,B52619,2025-05-23,2026-05-23,3946,58.14,327,67.87065703474372,19011.78,0.0
HP010,B13888,2023-12-30,2025-12-29,927,35.54,182,26.083286437816547,6468.28,0.0
HP012,B48055,2024-03-19,2024-09-15,3100,37.22,0,83.28855454056959,0.0,3100.0
HP006,B76862,2024-01-31,2026-01-30,3403,63.78,214,53.355283788021325,13648.92,0.0
HP003,B55579,2023-09-15,2024-09-14,4385,22.82,0,192.15600350569676,0.0,4385.0
HP012,B12391,2023-01-10,2023-07-09,1524,25.39,0,60.02363135092556,0.0,1524.0
HP006,B87457,2024-01-10,2025-07-03,3676,54.66,3,67.2521039151116,163.98,3512.02
HP005,B35478,2024-12-18,2026-06-11,1064,30.97,346,34.355828220858896,10715.619999999999,0.0
HP010,B11939,2023-01-11,2024-01-11,2608,23.15,0,112.65658747300216,0.0,2608.0
HP001,B86297,2025-01-17,2026-01-17,734,68.48,201,10.718457943925234,13764.480000000001,0.0
HP007,B38962,2023-03-13,2025-03-12,3394,9.18,0,369.71677559912854,0.0,3394.0
HP005,B31961,2023-08-28,2025-08-27,569,22.52,58,25.266429840142095,1306.16,0.0
HP006,B45827,2025-02-26,2026-02-26,1020,61.78,241,16.510197474910974,14888.98,0.0
HP012,B23950,2023-06-08,2023-12-05,3151,16.4,0,192.13414634146343,0.0,3151.0
HP010,B62661,2023-06-16,2024-12-07,864,56.81,0,15.208590036965322,0.0,864.0
HP007,B20277,2025-05-12,2027-05-12,1157,37.47,681,30.87803576194289,25517.07,0.0
HP007,B46482,2025-04-14,2026-10-06,3133,30.97,463,101.16241524055538,14339.109999999999,0.0
HP005,B91914,2023-06-21,2024-06-20,2597,43.73,0,59.38714841070204,0.0,2597.0
HP005,B54903,2023-02-27,2024-08-20,75,16.06,0,4.6699875466998755,0.0,75.0
HP002,B12173,2025-02-11,2026-08-05,3364,21.69,401,155.09451360073766,8697.69,0.0
HP006,B40518,2024-08-20,2026-02-11,1007,65.2,226,15.444785276073619,14735.2,0.0
HP002,B43270,2023-11-01,2025-04-24,1770,4.78,0,370.2928870292887,0.0,1770.0
HP003,B52046,2024-05-20,2025-05-20,499,10.64,0,46.8984962406015,0.0,499.0
HP001,B53119,2023-03-14,2023-09-10,448,49.16,0,9.113100081366966,0.0,448.0
HP008,B10355,2023-08-17,2024-08-16,1062,38.89,0,27.307791205965543,0.0,1062.0
HP012,B68281,2023-10-02,2024-10-01,3171,55.01,0,57.644064715506275,0.0,3171.0
HP002,B10010,2025-06-11,2026-06-11,2781,8.9,346,312.4719101123595,3079.4,0.0
HP010,B89940,2024-09-14,2026-03-08,1130,67.34,251,16.78051678051678,16902.34,0.0
HP008,B63976,2023-06-07,2025-06-06,4922,49.54,0,99.35405732741219,0.0,4922.0
HP011,B17596,2024-07-14,2026-07-14,3886,35.32,379,110.02265005662514,13386.28,0.0
HP001,B35114,2023-12-21,2024-12-20,3352,13.15,0,254.90494296577947,0.0,3352.0
HP003,B80922,2024-01-07,2025-01-06,3433,12.48,0,275.0801282051282,0.0,3433.0
HP008,B27231,2025-04-26,2026-10-18,4161,27.71,475,150.1623962468423,13162.25,0.0
HP004,B42829,2025-05-19,2027-05-19,2702,69.46,688,38.90008638065074,47788.479999999996,0.0
HP005,B58424,2024-08-21,2026-02-12,4640,61.57,227,75.36137729413676,13976.39,0.0
HP012,B41620,2024-10-06,2025-04-04,1245,64.73,0,19.233740151398113,0.0,1245.0
HP005,B97534,2024-02-29,2026-02-28,3798,31.3,243,121.34185303514377,7605.900000000001,0.0
HP002,B85377,2024-02-10,2025-02-09,4489,12.75,0,352.078431372549,0.0,4489.0
HP001,B72860,2025-03-22,2026-03-22,4636,54.1,265,85.69316081330868,14336.5,0.0
HP004,B80882,2023-03-15,2024-03-14,1764,11.35,0,155.41850220264317,0.0,1764.0
HP007,B25342,2024-07-30,2026-01-21,2613,3.96,205,659.8484848484849,811.8,1801.2
HP012,B34025,2023-02-24,2023-08-23,356,22.68,0,15.696649029982364,0.0,356.0
HP011,B34431,2024-11-15,2025-11-15,4221,68.44,138,61.674459380479256,9444.72,0.0
HP003,B87558,2025-05-23,2027-05-23,4466,47.82,692,93.39188624006692,33091.44,0.0
HP012,B37170,2023-02-18,2023-08-17,1340,52.36,0,25.59205500381971,0.0,1340.0
HP011,B50876,2025-05-09,2026-05-09,2880,50.93,313,56.54820341645396,15941.09,0.0
HP011,B36588,2023-12-31,2024-12-30,3758,10.49,0,358.2459485224023,0.0,3758.0
HP009,B30632,2024-03-20,2025-03-20,1322,64.74,0,20.420142106889095,0.0,1322.0
HP006,B78612,2024-05-02,2025-10-24,978,38.03,116,25.71653957402051,4411.4800000000005,0.0
HP010,B18137,2024-07-28,2026-07-28,2573,26.17,393,98.31868551776843,10284.810000000001,0.0
HP001,B58758,2024-01-24,2024-07-22,675,56.18,0,12.014951940192239,0.0,675.0
HP005,B34025,2023-02-09,2025-02-08,3943,52.09,0,75.6959109234018,0.0,3943.0
HP008,B51126,2023-02-25,2024-08-18,1480,52.75,0,28.05687203791469,0.0,1480.0
HP005,B91707,2025-06-05,2026-11-27,743,67.81,515,10.957085975519835,34922.15,0.0
HP012,B72631,2024-12-20,2025-06-18,4813,21.97,0,219.07146108329542,0.0,4813.0
HP003,B86033,2024-01-10,2025-01-09,2966,8.38,0,353.9379474940334,0.0,2966.0
HP008,B30192,2025-02-21,2026-02-21,2126,23.4,236,90.85470085470087,5522.4,0.0
HP004,B79875,2023-07-01,2025-06-30,1874,61.42,0,30.511234125691956,0.0,1874.0
HP002,B85755,2023-02-18,2024-02-18,2402,15.17,0,158.33882663150956,0.0,2402.0
HP011,B72814,2024-10-23,2025-10-23,3462,58.4,115,59.28082191780822,6716.0,0.0
HP003,B32406,2024-04-29,2026-04-29,3835,18.1,303,211.87845303867402,5484.3,0.0
HP004,B53175,2023-06-10,2025-06-09,764,34.83,0,21.935113407981625,0.0,764.0
HP008,B33290,2023-02-21,2024-02-21,2200,43.76,0,50.27422303473492,0.0,2200.0
HP009,B93268,2025-05-26,2026-05-26,3025,37.53,330,80.60218491873168,12384.9,0.0
HP003,B78801,2023-06-02,2024-11-23,4266,11.76,0,362.7551020408163,0.0,4266.0
HP009,B98093,2023-03-17,2024-03-16,922,68.98,0,13.366193099449115,0.0,922.0
HP008,B59026,2023-05-30,2025-05-29,859,3.0,0,286.3333333333333,0.0,859.0
HP006,B52822,2023-12-28,2025-12-27,453,48.17,180,9.40419348141997,8670.6,0.0
HP010,B75716,2023-04-12,2024-10-03,1551,23.25,0,66.70967741935483,0.0,1551.0
HP002,B25347,2024-05-22,2026-05-22,4477,34.89,326,128.31756950415593,11374.14,0.0
HP008,B14842,2023-10-28,2025-04-20,4259,1.28,0,3327.34375,0.0,4259.0
HP007,B28761,2023-12-20,2025-06-12,2986,10.73,0,278.2851817334576,0.0,2986.0
HP010,B92099,2024-05-17,2026-05-17,3029,36.31,321,83.42054530432387,11655.51,0.0
HP010,B71007,2024-08-06,2025-08-06,4403,44.05,37,99.95459704880818,1629.85,2773.15
HP007,B78740,2023-07-04,2024-07-03,3024,25.66,0,117.84879189399844,0.0,3024.0
HP007,B91458,2023-07-12,2025-01-02,2224,43.65,0,50.950744558991985,0.0,2224.0
HP011,B99073,2023-10-24,2024-10-23,1139,53.05,0,21.470311027332706,0.0,1139.0
HP001,B21104,2024-05-26,2024-11-22,3726,65.92,0,56.523058252427184,0.0,3726.0
HP004,B30550,2023-12-14,2025-06-06,1755,62.28,0,28.179190751445088,0.0,1755.0
HP011,B26914,2024-10-01,2026-10-01,733,31.5,458,23.26984126984127,14427.0,0.0
HP003,B98342,2023-03-29,2024-03-28,4824,61.13,0,78.91379028300344,0.0,4824.0
HP002,B54987,2024-09-09,2026-09-09,1085,56.62,436,19.16283998587072,24686.32,0.0
HP001,B36019,2023-06-18,2024-06-17,4822,69.4,0,69.48126801152738,0.0,4822.0
HP012,B15455,2024-05-08,2024-11-04,1288,51.01,0,25.24995099000196,0.0,1288.0
HP005,B67598,2023-09-19,2025-03-12,2258,27.44,0,82.28862973760933,0.0,2258.0
HP004,B31119,2024-04-15,2025-04-15,2108,44.32,0,47.56317689530686,0.0,2108.0
HP005,B36423,2024-05-01,2025-05-01,2350,64.92,0,36.198398028342574,0.0,2350.0
HP008,B98857,2024-12-10,2025-12-10,3994,69.61,163,57.37681367619595,11346.43,0.0
HP009,B95612,2024-03-09,2024-09-05,2171,69.2,0,31.372832369942195,0.0,2171.0
HP002,B18814,2024-10-09,2026-10-09,2313,30.04,466,76.99733688415446,13998.64,0.0
HP006,B70205,2023-07-25,2025-01-15,64,30.19,0,2.119907254057635,0.0,64.0
HP002,B58231,2024-08-06,2026-01-28,1275,16.31,212,78.17290006131209,3457.72,0.0
HP002,B81906,2025-05-30,2027-05-30,4581,20.83,699,219.92318771003363,14560.169999999998,0.0
HP012,B34505,2023-04-12,2024-04-11,4131,40.37,0,102.32846172900669,0.0,4131.0
HP004,B12466,2024-11-11,2026-11-11,3467,46.18,499,75.07579038544824,23043.82,0.0
HP001,B62084,2025-05-24,2026-05-24,722,63.21,328,11.422243315931023,20732.88,0.0
HP008,B99336,2024-11-27,2026-11-27,4572,2.83,515,1615.547703180212,1457.45,3114.55
HP008,B53593,2023-11-28,2024-11-27,1218,25.61,0,47.55954705193284,0.0,1218.0
HP011,B53167,2025-04-04,2026-04-04,4387,39.34,278,111.51499745805795,10936.52,0.0
HP011,B37766,2023-08-17,2025-02-07,845,51.69,0,16.347455987618495,0.0,845.0
HP010,B43604,2023-02-05,2025-02-04,4076,38.57,0,105.67798807363235,0.0,4076.0
HP007,B33101,2023-08-22,2025-02-12,1224,29.8,0,41.07382550335571,0.0,1224.0
HP006,B98681,2024-07-05,2025-07-05,2293,6.44,5,356.055900621118,32.2,2260.8
HP011,B21474,2024-07-10,2026-01-01,1801,40.91,185,44.02346614519678,7568.349999999999,0.0
HP004,B79740,2024-10-06,2026-03-30,3507,27.96,273,125.42918454935622,7633.08,0.0
HP012,B52257,2023-10-07,2024-04-04,3465,54.14,0,64.00073882526782,0.0,3465.0
HP012,B78968,2024-05-05,2024-11-01,3709,46.1,0,80.45553145336225,0.0,3709.0
HP002,B45657,2025-05-20,2026-05-20,684,48.59,324,14.076970570076146,15743.160000000002,0.0
HP007,B80225,2023-02-06,2024-07-30,3035,21.3,0,142.4882629107981,0.0,3035.0
HP011,B62526,2024-01-06,2025-01-05,1118,23.63,0,47.312738044858236,0.0,1118.0
HP001,B95135,2023-02-06,2023-08-05,2046,38.72,0,52.84090909090909,0.0,2046.0
HP010,B49103,2023-04-15,2025-04-14,2534,15.86,0,159.77301387137453,0.0,2534.0
HP002,B89848,2023-02-04,2025-02-03,1095,61.49,0,17.807773621727108,0.0,1095.0
HP005,B57611,2024-09-02,2026-09-02,3167,49.38,429,64.13527744025922,21184.02,0.0
HP012,B43235,2023-11-13,2024-11-12,1353,22.88,0,59.13461538461539,0.0,1353.0
HP005,B61136,2025-04-18,2027-04-18,4033,36.49,657,110.52343107700739,23973.93,0.0
HP008,B16707,2023-10-20,2025-10-19,1909,61.58,111,31.000324780772978,6835.38,0.0
HP007,B21586,2023-07-14,2024-07-13,413,60.44,0,6.833223031105229,0.0,413.0
HP003,B46952,2023-04-08,2024-04-07,3312,63.35,0,52.28097868981847,0.0,3312.0
HP005,B42355,2024-06-24,2025-12-16,2939,4.83,169,608.488612836439,816.27,2122.73
HP005,B63642,2024-12-04,2026-05-28,3531,37.95,332,93.04347826086956,12599.400000000001,0.0
HP011,B13463,2023-01-21,2025-01-20,476,38.89,0,12.239650295705836,0.0,476.0
HP011,B45203,2023-09-13,2025-03-06,3642,29.65,0,122.83305227655987,0.0,3642.0
HP003,B37562,2024-12-02,2026-05-26,4917,21.61,330,227.53354928273947,7131.3,0.0
HP005,B44895,2023-01-03,2024-01-03,3038,64.77,0,46.90443106376409,0.0,3038.0
HP005,B92718,2024-09-16,2025-09-16,2205,54.54,78,40.42904290429043,4254.12,0.0
HP007,B10939,2024-04-29,2026-04-29,3329,13.14,303,253.34855403348553,3981.42,0.0
HP003,B61727,2024-10-07,2026-10-07,516,7.06,464,73.08781869688386,3275.8399999999997,0.0
HP001,B46279,2024-03-25,2025-03-25,1987,34.05,0,58.355359765051396,0.0,1987.0
HP009,B41177,2024-05-14,2024-11-10,1435,65.69,0,21.845029684883546,0.0,1435.0
HP003,B67555,2023-04-28,2025-04-27,4218,13.99,0,301.5010721944246,0.0,4218.0
HP001,B17604,2024-01-28,2025-01-27,1876,11.23,0,167.05253784505788,0.0,1876.0
HP004,B31962,2024-10-25,2025-10-25,4183,51.59,117,81.08160496220196,6036.030000000001,0.0
HP005,B60827,2023-09-21,2024-09-20,4083,52.42,0,77.89011827546737,0.0,4083.0
HP003,B70059,2024-01-16,2026-01-15,908,68.69,199,13.218809142524385,13669.31,0.0
HP003,B57537,2023-10-07,2024-10-06,3060,8.4,0,364.2857142857143,0.0,3060.0
HP003,B38946,2025-05-28,2027-05-28,2332,24.46,697,95.33932951757971,17048.62,0.0
HP007,B47021,2024-01-16,2025-07-09,3383,4.11,9,823.1143552311435,36.99,3346.01
HP007,B16757,2025-05-17,2026-05-17,1638,37.91,321,43.20759694012134,12169.109999999999,0.0
HP005,B23314,2023-12-04,2025-05-27,1987,57.22,0,34.7256204124432,0.0,1987.0
HP001,B91281,2025-03-02,2025-08-29,820,39.7,60,20.65491183879093,2382.0,0.0
HP004,B88460,2023-06-12,2025-06-11,1212,34.95,0,34.678111587982826,0.0,1212.0
HP007,B47783,2023-12-26,2025-12-25,2776,63.89,178,43.44967913601503,11372.42,0.0
HP005,B13834,2024-08-29,2026-08-29,3331,42.58,425,78.22921559417567,18096.5,0.0
HP001,B87533,2023-07-23,2024-07-22,472,54.27,0,8.697254468398746,0.0,472.0
HP003,B79287,2024-04-19,2025-04-19,4597,11.93,0,385.3310980720872,0.0,4597.0
HP008,B53929,2024-12-26,2025-12-26,3798,22.96,179,165.41811846689896,4109.84,0.0
HP001,B13928,2023-03-17,2023-09-13,2738,20.46,0,133.822091886608,0.0,2738.0
HP010,B56139,2024-07-19,2025-07-19,2063,40.94,19,50.39081582804104,777.8599999999999,1285.14
HP002,B60836,2023-09-13,2025-09-12,3684,40.88,74,90.1174168297456,3025.1200000000003,658.8799999999997
HP004,B58588,2023-09-22,2025-09-21,514,39.74,83,12.934071464519375,3298.42,0.0
HP001,B30050,2024-06-10,2024-12-07,1174,59.5,0,19.73109243697479,0.0,1174.0
HP001,B31245,2024-06-06,2025-06-06,1694,20.27,0,83.57178095707943,0.0,1694.0
HP003,B86223,2023-03-25,2024-03-24,4927,20.36,0,241.9941060903733,0.0,4927.0
HP003,B85470,2023-09-09,2025-09-08,4689,16.72,70,280.4425837320574,1170.3999999999999,3518.6000000000004
HP001,B93820,2023-09-19,2024-09-18,4515,42.57,0,106.06060606060606,0.0,4515.0
HP007,B69207,2023-04-02,2025-04-01,503,14.04,0,35.826210826210826,0.0,503.0
HP008,B74420,2023-01-18,2025-01-17,3884,35.61,0,109.07048581859029,0.0,3884.0
HP012,B95094,2023-04-25,2024-04-24,4474,47.88,0,93.44193817878028,0.0,4474.0
HP009,B80704,2023-11-22,2024-05-20,3883,59.5,0,65.26050420168067,0.0,3883.0
HP008,B34115,2024-02-29,2025-08-22,2463,66.37,53,37.1101401235498,3517.61,0.0
HP005,B87248,2024-06-11,2025-06-11,2865,13.7,0,209.12408759124088,0.0,2865.0
HP012,B76190,2024-03-08,2025-03-08,3767,64.41,0,58.48470734358019,0.0,3767.0
HP005,B20790,2023-10-10,2025-10-09,148,6.08,101,24.342105263157894,614.08,0.0
HP009,B65655,2024-03-13,2024-09-09,3841,62.3,0,61.65329052969503,0.0,3841.0
HP012,B50305,2024-11-06,2025-05-05,3825,27.96,0,136.80257510729612,0.0,3825.0
HP009,B37909,2024-11-30,2025-11-30,3164,5.93,153,533.558178752108,907.29,2256.71
HP007,B16613,2023-10-19,2025-04-11,1087,19.26,0,56.43821391484943,0.0,1087.0
HP003,B13689,2024-04-22,2026-04-22,1879,44.13,296,42.57874461817357,13062.480000000001,0.0
HP002,B41832,2024-04-17,2025-10-09,4249,31.55,101,134.67511885895405,3186.55,1062.4499999999998
HP012,B65550,2024-01-22,2024-07-20,3495,65.96,0,52.986658580958164,0.0,3495.0
HP008,B82442,2025-06-02,2026-11-24,938,64.46,512,14.551659944151414,33003.52,0.0
HP006,B26138,2024-08-16,2026-02-07,4066,53.8,222,75.57620817843866,11943.599999999999,0.0
HP010,B82110,2024-05-26,2025-11-17,2342,52.26,140,44.814389590508995,7316.4,0.0
HP009,B76903,2024-11-12,2025-11-12,515,53.33,135,9.656853553347084,7199.55,0.0
HP005,B13771,2024-07-28,2025-07-28,2508,11.71,28,214.17591801878734,327.88,2180.12
HP011,B91747,2023-10-03,2024-10-02,1274,15.08,0,84.48275862068965,0.0,1274.0
HP011,B66387,2024-02-10,2025-02-09,2246,32.49,0,69.12896275777162,0.0,2246.0
HP006,B89038,2025-02-14,2027-02-14,1112,64.54,594,17.229625038735666,38336.76,0.0
HP007,B48304,2023-07-07,2025-07-06,2579,14.08,6,183.16761363636363,84.48,2494.52
HP002,B55871,2024-03-02,2025-03-02,4719,40.64,0,116.11712598425197,0.0,4719.0
HP011,B71454,2025-02-15,2026-08-09,1262,3.35,405,376.7164179104478,1356.75,0.0
HP004,B71231,2024-12-16,2026-12-16,1883,46.17,534,40.78405891271388,24654.780000000002,0.0
HP012,B74605,2024-11-26,2025-11-26,2855,52.9,149,53.96975425330813,7882.099999999999,0.0
HP008,B77280,2024-01-08,2025-07-01,3954,62.14,1,63.63051174766656,62.14,3891.86
HP004,B80958,2023-02-03,2024-07-27,3788,51.48,0,73.58197358197359,0.0,3788.0
HP009,B97691,2023-07-13,2024-01-09,4202,7.18,0,585.2367688022284,0.0,4202.0
HP008,B56453,2023-06-10,2025-06-09,2261,5.76,0,392.53472222222223,0.0,2261.0
HP010,B11151,2025-06-02,2026-06-02,3616,33.67,337,107.39530739530738,11346.79,0.0
HP010,B56012,2023-02-07,2025-02-06,3825,10.22,0,374.26614481409,0.0,3825.0
HP012,B65281,2023-11-06,2024-11-05,1535,29.2,0,52.56849315068493,0.0,1535.0
HP010,B49265,2025-02-27,2027-02-27,3804,60.18,607,63.21036889332004,36529.26,0.0
HP007,B56704,2024-11-09,2026-05-03,3607,50.55,307,71.35509396636994,15518.849999999999,0.0
HP003,B73795,2023-10-01,2025-09-30,2284,33.25,92,68.69172932330827,3059.0,0.0
HP008,B49989,2024-01-30,2026-01-29,4346,59.26,213,73.33783327708404,12622.38,0.0
HP009,B43832,2023-01-05,2023-07-04,1124,41.84,0,26.864244741873804,0.0,1124.0
HP011,B48920,2024-09-07,2025-09-07,3829,15.34,69,249.60886571056062,1058.46,2770.54
HP003,B40574,2023-01-18,2024-07-11,672,46.24,0,14.532871972318338,0.0,672.0
HP008,B17142,2023-01-31,2025-01-30,4752,29.7,0,160.0,0.0,4752.0
HP005,B25337,2024-07-19,2026-07-19,1453,1.61,384,902.4844720496894,618.24,834.76
HP008,B90168,2024-04-09,2025-10-01,4996,20.35,93,245.5036855036855,1892.5500000000002,3103.45
HP001,B59455,2023-12-28,2024-06-25,2981,3.14,0,949.3630573248407,0.0,2981.0
HP003,B23505,2024-02-17,2025-02-16,2054,10.78,0,190.53803339517626,0.0,2054.0
HP009,B78786,2025-01-25,2025-07-24,1682,1.82,24,924.1758241758241,43.68,1638.32
HP002,B26364,2023-10-08,2024-10-07,3484,38.34,0,90.87115284298382,0.0,3484.0
HP010,B90070,2024-01-05,2025-01-04,3364,28.05,0,119.92869875222816,0.0,3364.0
HP002,B74427,2023-03-12,2025-03-11,207,60.31,0,3.4322666224506713,0.0,207.0
HP008,B41284,2024-05-29,2026-05-29,314,44.86,333,6.999554168524298,14938.38,0.0
HP004,B22963,2024-12-05,2026-05-29,3975,42.15,333,94.30604982206405,14035.949999999999,0.0
HP012,B63169,2025-03-16,2026-03-16,2232,15.96,259,139.84962406015038,4133.64,0.0
HP006,B35059,2024-02-20,2026-02-19,4059,22.09,234,183.7483023992757,5169.06,0.0
HP003,B97084,2025-04-14,2026-10-06,331,10.86,463,30.478821362799266,5028.179999999999,0.0
HP001,B44861,2024-07-28,2025-07-28,3433,66.16,28,51.889359129383315,1852.48,1580.52
HP003,B23509,2023-09-18,2025-09-17,4253,58.02,79,73.30230954843157,4583.58,0.0
HP005,B21244,2024-08-17,2025-08-17,4452,17.72,48,251.24153498871334,850.56,3601.44
HP008,B10480,2025-04-21,2026-04-21,3638,21.15,295,172.00945626477542,6239.25,0.0
HP004,B58850,2023-09-05,2025-09-04,1058,14.49,66,73.01587301587301,956.34,101.65999999999997
HP003,B41683,2024-09-07,2026-09-07,4286,55.19,434,77.65899619496285,23952.46,0.0
HP004,B62624,2025-05-22,2027-05-22,1020,61.07,691,16.70214507941706,42199.37,0.0
HP004,B49718,2023-05-07,2024-10-28,633,60.49,0,10.46453959332121,0.0,633.0
HP006,B83687,2025-05-26,2026-05-26,3572,17.92,330,199.3303571428571,5913.6,0.0
HP007,B28288,2024-09-16,2026-03-10,1332,16.65,253,80.0,4212.45,0.0
HP010,B19697,2023-10-08,2025-03-31,2574,61.18,0,42.0725727361883,0.0,2574.0
HP010,B84798,2025-02-24,2027-02-24,3331,26.83,604,124.15206857994782,16205.32,0.0
HP001,B51382,2024-11-02,2025-05-01,2243,59.83,0,37.48955373558416,0.0,2243.0
HP005,B54374,2023-06-25,2025-06-24,4904,32.58,0,150.52179251074278,0.0,4904.0
HP010,B68582,2024-01-29,2025-01-28,4794,54.05,0,88.69565217391305,0.0,4794.0
HP011,B37487,2023-05-31,2024-05-30,3067,66.47,0,46.14111629306454,0.0,3067.0
HP007,B53359,2025-03-24,2027-03-24,1440,63.1,632,22.82091917591125,39879.200000000004,0.0
HP009,B18557,2024-10-11,2025-04-09,1156,36.04,0,32.075471698113205,0.0,1156.0
HP010,B79388,2023-05-29,2024-05-28,4558,42.37,0,107.57611517583196,0.0,4558.0
HP007,B31221,2025-01-19,2027-01-19,868,44.56,568,19.47935368043088,25310.08,0.0
HP006,B34946,2023-08-20,2024-08-19,4824,13.2,0,365.4545454545455,0.0,4824.0
HP004,B69192,2023-01-20,2024-07-13,4150,17.79,0,233.27712197863968,0.0,4150.0
HP007,B44178,2024-09-19,2026-09-19,391,53.63,446,7.290695506246504,23918.98,0.0
HP009,B15428,2024-04-21,2024-10-18,4090,31.08,0,131.5958815958816,0.0,4090.0
HP006,B49463,2024-07-05,2025-12-27,1229,66.78,180,18.403713686732555,12020.4,0.0
